"id_alquila","sexo","edad","provincia_nacimiento","cantidad_alquileres","calificacion_media","fecha_registro","nivel_verificacion","idiomas_hablados","preferencia_ubicacion"
3777,"Femenino",29,"Córdoba",10,3.8,2024-11-07,"Intermedio","Español,Inglés","Jujuy"
3778,"Masculino",32,"Catamarca",11,2.5,2019-02-17,"Intermedio","Español,Inglés,Portugués","La Pampa"
3779,"Masculino",65,"Mendoza",1,5,2024-12-18,"Intermedio","Español,Inglés,Portugués","Jujuy"
3780,"Femenino",51,"CABA",45,2.9,2020-12-16,"Básico","Español","Chubut"
3781,"Masculino",21,"Buenos Aires",27,2.9,2021-05-31,"Básico","Español","Entre Ríos"
3782,"Femenino",55,"San Juan",8,4.5,2020-01-02,"Intermedio","Español","La Pampa"
3783,"Femenino",36,"Buenos Aires",7,1.5,2024-06-06,"Completo","Español","Catamarca"
3784,"Masculino",59,"Mendoza",16,2.8,2021-02-08,"Básico","Español,Inglés","Santiago del Estero"
3785,"Masculino",64,"Entre Ríos",3,4.8,2021-01-10,"Completo","Español","Neuquén"
3786,"Femenino",49,"Buenos Aires",19,2,2019-01-13,"Básico","Español","Formosa"
3787,"Femenino",30,"Jujuy",21,1.6,2020-03-26,"Básico","Español,Inglés,Portugués","Santa Cruz"
3788,"Femenino",67,"Santa Cruz",21,1.9,2021-01-23,"Intermedio","Español,Portugués","Córdoba"
3789,"Masculino",61,"Corrientes",21,1.3,2023-01-04,"Intermedio","Español","Corrientes"
3790,"Masculino",31,"La Rioja",6,1.6,2023-06-17,"Completo","Español,Inglés","Formosa"
3791,"Femenino",50,"Mendoza",40,4.8,2022-11-18,"Básico","Español,Portugués","CABA"
3792,"Masculino",42,"San Juan",35,4.9,2022-05-18,"Intermedio","Español,Inglés","Jujuy"
3793,"Masculino",60,"Tierra del Fuego",50,3.2,2024-04-02,"Intermedio","Español,Inglés","Jujuy"
3794,"Femenino",54,"Catamarca",3,4.8,2024-04-25,"Completo","Español,Inglés,Portugués","Corrientes"
3795,"Femenino",49,"Entre Ríos",22,3.9,2023-03-11,"Intermedio","Español,Portugués","Tucumán"
3796,"Femenino",63,"Río Negro",31,2.7,2024-11-13,"Básico","Español,Inglés","Buenos Aires"
3797,"Femenino",51,"Buenos Aires",30,1.2,2023-11-21,"Intermedio","Español,Inglés,Portugués","Santa Cruz"
3798,"Masculino",32,"Tierra del Fuego",16,3.3,2022-05-27,"Intermedio","Español,Inglés","Santiago del Estero"
3799,"Masculino",52,"Salta",30,1.7,2023-01-13,"Completo","Español,Inglés,Portugués","Tucumán"
3800,"Femenino",63,"Misiones",9,3.8,2020-09-19,"Intermedio","Español","Río Negro"
3801,"Masculino",28,"Misiones",39,1.2,2024-05-22,"Intermedio","Español,Inglés","Córdoba"
3802,"Femenino",31,"Catamarca",4,1.6,2020-04-22,"Intermedio","Español,Inglés,Portugués","CABA"
3803,"Femenino",53,"La Rioja",43,4.8,2023-04-30,"Básico","Español,Portugués","Entre Ríos"
3804,"Femenino",41,"Santiago del Estero",18,2.7,2024-09-27,"Intermedio","Español","Córdoba"
3805,"Femenino",60,"CABA",21,1,2024-10-06,"Intermedio","Español,Inglés,Portugués","Río Negro"
3806,"Masculino",41,"Neuquén",46,4.8,2023-08-30,"Completo","Español","Formosa"
3807,"Femenino",25,"Río Negro",14,1.2,2021-08-18,"Completo","Español,Inglés","Salta"
3808,"Masculino",50,"Santa Cruz",1,4,2022-12-20,"Básico","Español,Inglés","Río Negro"
3809,"Masculino",32,"La Rioja",38,1.2,2020-10-18,"Básico","Español,Inglés,Portugués","Misiones"
3810,"Femenino",60,"Salta",18,1.2,2023-08-02,"Básico","Español,Portugués","Buenos Aires"
3811,"Femenino",62,"La Rioja",26,1.5,2023-01-03,"Básico","Español","Neuquén"
3812,"Masculino",68,"Corrientes",5,3.7,2022-04-08,"Completo","Español,Inglés","Mendoza"
3813,"Masculino",58,"Jujuy",6,4.1,2024-03-25,"Completo","Español,Inglés","Santa Cruz"
3814,"Femenino",52,"La Pampa",8,5,2019-02-22,"Básico","Español,Portugués","Formosa"
3815,"Femenino",34,"Neuquén",17,3.3,2023-05-06,"Básico","Español","Chaco"
3816,"Masculino",70,"Santiago del Estero",28,4.4,2023-11-09,"Intermedio","Español,Portugués","Tucumán"
3817,"Masculino",21,"Formosa",45,1.6,2023-05-29,"Básico","Español,Portugués","Formosa"
3818,"Masculino",46,"Mendoza",46,2.6,2022-10-26,"Básico","Español,Portugués","Corrientes"
3819,"Masculino",18,"Corrientes",31,2.8,2024-08-15,"Completo","Español,Inglés","Jujuy"
3820,"Masculino",37,"Salta",4,2,2022-10-28,"Intermedio","Español,Inglés","Catamarca"
3821,"Masculino",63,"Jujuy",39,1.2,2024-05-02,"Intermedio","Español","La Rioja"
3822,"Femenino",38,"Buenos Aires",12,4.5,2019-09-27,"Intermedio","Español,Portugués","Buenos Aires"
3823,"Masculino",39,"San Luis",28,2,2023-09-29,"Intermedio","Español","Mendoza"
3824,"Masculino",55,"Salta",36,2.9,2019-03-19,"Básico","Español,Inglés","La Pampa"
3825,"Femenino",54,"San Luis",47,2.5,2020-11-17,"Intermedio","Español,Inglés,Portugués","Santa Fe"
3826,"Femenino",49,"La Rioja",37,3.7,2021-01-10,"Intermedio","Español,Inglés,Portugués","Chubut"
3827,"Masculino",46,"Tucumán",8,4,2023-05-06,"Completo","Español,Inglés","Entre Ríos"
3828,"Femenino",51,"La Rioja",15,4.4,2019-11-25,"Completo","Español","San Juan"
3829,"Femenino",65,"La Pampa",43,2.9,2023-08-27,"Intermedio","Español,Inglés,Portugués","Córdoba"
3830,"Femenino",64,"La Rioja",47,4.4,2021-04-27,"Básico","Español,Portugués","San Juan"
3831,"Femenino",70,"Mendoza",33,3.8,2021-02-26,"Completo","Español,Portugués","Corrientes"
3832,"Masculino",63,"La Pampa",48,1,2019-03-09,"Básico","Español","Jujuy"
3833,"Femenino",43,"Buenos Aires",32,2.3,2023-08-20,"Intermedio","Español,Inglés","Santa Cruz"
3834,"Masculino",22,"Mendoza",7,4.3,2020-08-25,"Básico","Español,Inglés","Tierra del Fuego"
3835,"Masculino",67,"Formosa",39,3,2020-09-11,"Intermedio","Español,Inglés,Portugués","Catamarca"
3836,"Masculino",58,"CABA",1,2.6,2021-09-08,"Completo","Español,Inglés","Tucumán"
3837,"Femenino",25,"Formosa",38,2.1,2021-12-29,"Intermedio","Español","Chubut"
3838,"Masculino",59,"Salta",26,3.6,2024-11-20,"Completo","Español,Inglés,Portugués","Neuquén"
3839,"Masculino",55,"La Rioja",19,3.1,2022-04-22,"Intermedio","Español,Portugués","La Pampa"
3840,"Femenino",66,"Córdoba",39,3.3,2023-02-24,"Básico","Español,Inglés,Portugués","Salta"
3841,"Femenino",58,"Chaco",11,4,2019-07-11,"Básico","Español,Portugués","Neuquén"
3842,"Femenino",49,"La Pampa",9,4.8,2021-11-05,"Básico","Español,Inglés","Corrientes"
3843,"Femenino",44,"Santa Cruz",33,3.3,2020-09-11,"Intermedio","Español,Inglés","La Pampa"
3844,"Masculino",61,"Catamarca",40,5,2022-01-16,"Completo","Español,Inglés","Catamarca"
3845,"Masculino",53,"Río Negro",38,4.7,2022-07-29,"Intermedio","Español,Portugués","Catamarca"
3846,"Masculino",27,"Misiones",25,5,2024-07-25,"Intermedio","Español","Catamarca"
3847,"Femenino",29,"Chaco",10,1.9,2023-11-08,"Básico","Español","Catamarca"
3848,"Masculino",65,"Córdoba",31,3.2,2021-10-12,"Completo","Español","Neuquén"
3849,"Femenino",66,"Chaco",37,2.9,2020-10-18,"Intermedio","Español,Portugués","Neuquén"
3850,"Femenino",19,"San Juan",18,4.7,2023-05-24,"Básico","Español","Santa Fe"
3851,"Masculino",31,"Río Negro",18,3.9,2024-05-09,"Completo","Español,Inglés,Portugués","Tierra del Fuego"
3852,"Masculino",22,"Jujuy",25,3.2,2023-12-11,"Intermedio","Español,Inglés","Córdoba"
3853,"Femenino",59,"Tucumán",5,3.4,2021-12-14,"Completo","Español,Inglés,Portugués","Chubut"
3854,"Femenino",63,"Catamarca",41,1.1,2021-08-17,"Básico","Español,Inglés,Portugués","Tierra del Fuego"
3855,"Femenino",63,"Mendoza",35,2.8,2020-11-26,"Intermedio","Español,Inglés,Portugués","Tucumán"
3856,"Femenino",29,"San Juan",43,2.9,2022-04-14,"Intermedio","Español,Inglés,Portugués","Misiones"
3857,"Femenino",65,"Neuquén",15,2.9,2019-12-04,"Completo","Español,Inglés","Santiago del Estero"
3858,"Femenino",24,"Chaco",37,3.7,2019-01-18,"Intermedio","Español,Portugués","Formosa"
3859,"Masculino",56,"Salta",22,3.9,2020-12-05,"Completo","Español","San Luis"
3860,"Femenino",51,"Chaco",6,1,2019-11-05,"Intermedio","Español,Inglés","Salta"
3861,"Masculino",25,"Santa Fe",20,2.3,2020-10-29,"Básico","Español,Portugués","Catamarca"
3862,"Masculino",32,"Santa Fe",10,4.6,2022-05-30,"Intermedio","Español,Inglés,Portugués","Entre Ríos"
3863,"Femenino",59,"Tucumán",32,4.4,2020-09-25,"Básico","Español,Inglés","Mendoza"
3864,"Masculino",54,"Formosa",3,1.5,2020-12-21,"Básico","Español,Portugués","Salta"
3865,"Femenino",70,"Tierra del Fuego",47,1.5,2022-12-15,"Intermedio","Español,Inglés","La Pampa"
3866,"Masculino",27,"Río Negro",12,2.1,2020-01-01,"Básico","Español,Inglés,Portugués","Mendoza"
3867,"Masculino",62,"La Rioja",45,1.5,2019-06-24,"Completo","Español","Santa Fe"
3868,"Masculino",23,"Río Negro",21,1.4,2024-06-07,"Completo","Español,Inglés,Portugués","Chaco"
3869,"Femenino",52,"Salta",3,3.3,2024-09-13,"Completo","Español,Inglés,Portugués","Corrientes"
3870,"Femenino",62,"Tucumán",17,3.5,2023-07-29,"Intermedio","Español","Mendoza"
3871,"Masculino",31,"Catamarca",38,4.9,2022-06-03,"Completo","Español,Portugués","Santiago del Estero"
3872,"Femenino",60,"Tucumán",11,2.9,2024-08-13,"Básico","Español,Inglés","Jujuy"
3873,"Femenino",20,"Córdoba",20,1.9,2023-06-16,"Básico","Español,Portugués","Santa Cruz"
3874,"Masculino",48,"Río Negro",38,4.6,2020-08-24,"Básico","Español,Inglés,Portugués","San Juan"
3875,"Femenino",69,"Mendoza",47,3,2023-08-26,"Básico","Español,Inglés","Misiones"
3876,"Femenino",54,"Santa Fe",45,4.1,2023-12-23,"Básico","Español,Inglés,Portugués","Buenos Aires"
3877,"Masculino",28,"Santiago del Estero",46,3.9,2022-01-24,"Básico","Español,Portugués","Mendoza"
3878,"Femenino",19,"Buenos Aires",3,2.4,2020-05-27,"Básico","Español,Inglés","La Pampa"
3879,"Masculino",47,"Entre Ríos",18,4.6,2019-01-14,"Intermedio","Español,Inglés,Portugués","Salta"
3880,"Femenino",24,"Mendoza",36,3.5,2021-04-17,"Básico","Español,Inglés,Portugués","Formosa"
3881,"Masculino",39,"La Pampa",37,3.8,2022-10-31,"Básico","Español,Inglés","Jujuy"
3882,"Femenino",55,"Santa Fe",34,1.7,2021-01-06,"Básico","Español,Portugués","Santiago del Estero"
3883,"Femenino",22,"Jujuy",20,2.7,2023-04-24,"Básico","Español,Inglés","Jujuy"
3884,"Femenino",23,"La Pampa",44,2,2024-04-15,"Básico","Español","Chaco"
3885,"Masculino",42,"Río Negro",17,2.9,2020-07-09,"Completo","Español,Inglés","Córdoba"
3886,"Masculino",29,"Mendoza",42,3.8,2024-06-29,"Básico","Español,Portugués","Misiones"
3887,"Femenino",47,"Corrientes",12,3.6,2020-07-04,"Completo","Español,Inglés","Buenos Aires"
3888,"Masculino",33,"Chubut",48,1.5,2020-08-11,"Completo","Español,Inglés,Portugués","La Rioja"
3889,"Masculino",63,"San Luis",3,2.8,2024-04-19,"Completo","Español,Inglés,Portugués","La Rioja"
3890,"Masculino",55,"Buenos Aires",19,2.7,2023-04-17,"Intermedio","Español,Inglés","Córdoba"
3891,"Masculino",47,"Formosa",45,1.8,2021-03-30,"Intermedio","Español","La Rioja"
3892,"Masculino",70,"San Luis",7,2.4,2022-11-10,"Completo","Español","Chaco"
3893,"Masculino",43,"Tierra del Fuego",33,4.1,2022-03-07,"Completo","Español,Portugués","La Rioja"
3894,"Masculino",64,"La Rioja",42,4.3,2020-04-12,"Básico","Español,Portugués","Chaco"
3895,"Masculino",59,"Formosa",8,1.2,2024-01-05,"Intermedio","Español","San Luis"
3896,"Masculino",69,"Santiago del Estero",30,2,2022-01-31,"Completo","Español,Inglés","Santiago del Estero"
3897,"Femenino",22,"Misiones",29,4.5,2023-04-11,"Completo","Español","Corrientes"
3898,"Femenino",33,"Córdoba",33,3.6,2022-05-16,"Básico","Español,Portugués","Chaco"
3899,"Masculino",18,"Santa Fe",42,1.5,2022-08-31,"Básico","Español,Portugués","Santa Cruz"
3900,"Femenino",37,"Santa Cruz",29,2.5,2021-10-24,"Intermedio","Español,Portugués","La Rioja"
3901,"Femenino",19,"La Rioja",25,3.8,2022-12-24,"Completo","Español","Catamarca"
3902,"Femenino",68,"Buenos Aires",38,2.4,2020-02-17,"Básico","Español,Inglés,Portugués","Río Negro"
3903,"Masculino",50,"Chaco",21,3.4,2021-10-30,"Completo","Español,Portugués","Santiago del Estero"
3904,"Femenino",62,"Santiago del Estero",46,2.6,2021-08-02,"Intermedio","Español","San Luis"
3905,"Masculino",20,"Neuquén",22,3.5,2019-02-10,"Básico","Español","CABA"
3906,"Masculino",26,"Salta",20,2.3,2021-06-07,"Intermedio","Español,Inglés,Portugués","La Pampa"
3907,"Femenino",21,"Chubut",30,1.6,2022-06-06,"Básico","Español,Inglés","Chubut"
3908,"Femenino",44,"Catamarca",3,1.6,2020-04-27,"Completo","Español,Inglés","Santa Cruz"
3909,"Femenino",33,"Tucumán",18,4.8,2022-03-18,"Completo","Español,Inglés","Formosa"
3910,"Femenino",32,"Tucumán",30,2.4,2019-03-18,"Básico","Español,Portugués","San Luis"
3911,"Masculino",63,"Santa Cruz",34,1.4,2023-04-11,"Completo","Español,Inglés","Mendoza"
3912,"Masculino",30,"Neuquén",40,4.5,2019-09-30,"Intermedio","Español,Inglés,Portugués","CABA"
3913,"Masculino",52,"Chaco",17,1.9,2023-12-11,"Completo","Español,Portugués","Buenos Aires"
3914,"Masculino",33,"San Luis",38,3,2022-09-29,"Intermedio","Español,Inglés,Portugués","Salta"
3915,"Femenino",25,"Neuquén",15,4.8,2019-04-28,"Intermedio","Español,Inglés","Mendoza"
3916,"Femenino",61,"Santa Cruz",47,3.7,2023-12-07,"Intermedio","Español","San Juan"
3917,"Femenino",60,"Mendoza",20,1,2024-06-24,"Completo","Español","Mendoza"
3918,"Masculino",43,"Catamarca",9,3.4,2021-06-10,"Completo","Español","CABA"
3919,"Masculino",41,"Entre Ríos",27,2.8,2021-04-14,"Básico","Español","Catamarca"
3920,"Masculino",27,"San Luis",31,2.7,2021-02-17,"Intermedio","Español,Inglés","Chaco"
3921,"Femenino",51,"Santa Cruz",9,3,2023-01-26,"Completo","Español,Inglés,Portugués","Santa Fe"
3922,"Masculino",29,"San Juan",36,3.2,2019-09-01,"Básico","Español,Inglés,Portugués","Santa Fe"
3923,"Femenino",22,"Santiago del Estero",2,4.6,2020-07-14,"Básico","Español","Buenos Aires"
3924,"Masculino",53,"Entre Ríos",45,1.4,2019-09-19,"Completo","Español,Inglés,Portugués","Mendoza"
3925,"Masculino",21,"Jujuy",1,3.7,2021-10-19,"Básico","Español,Inglés,Portugués","San Luis"
3926,"Femenino",63,"Córdoba",1,2.5,2023-09-29,"Intermedio","Español,Inglés,Portugués","Chaco"
3927,"Femenino",42,"Tucumán",9,2,2022-12-06,"Intermedio","Español,Inglés,Portugués","Neuquén"
3928,"Femenino",63,"Tucumán",48,4,2024-08-25,"Completo","Español,Inglés,Portugués","Tierra del Fuego"
3929,"Femenino",66,"Tucumán",31,2.3,2019-02-23,"Básico","Español,Inglés","Chaco"
3930,"Femenino",32,"Neuquén",42,2.7,2022-12-06,"Completo","Español","Santiago del Estero"
3931,"Masculino",54,"CABA",24,1.2,2019-04-07,"Completo","Español,Portugués","Catamarca"
3932,"Femenino",47,"Catamarca",16,4.2,2024-10-02,"Intermedio","Español,Portugués","Santa Fe"
3933,"Masculino",50,"Santa Cruz",47,1.5,2019-03-24,"Completo","Español,Inglés","Chubut"
3934,"Masculino",25,"Santa Fe",20,3.8,2022-01-23,"Básico","Español,Inglés,Portugués","Misiones"
3935,"Femenino",26,"Neuquén",5,2.9,2019-10-13,"Intermedio","Español,Portugués","Santa Fe"
3936,"Masculino",38,"Formosa",27,1.2,2019-02-26,"Completo","Español,Inglés,Portugués","Santa Fe"
3937,"Femenino",19,"Chaco",39,4.1,2019-10-17,"Completo","Español,Portugués","Salta"
3938,"Masculino",60,"Catamarca",17,1.4,2024-05-23,"Completo","Español","La Pampa"
3939,"Femenino",62,"Santa Cruz",25,1.2,2019-03-27,"Básico","Español,Portugués","Córdoba"
3940,"Femenino",65,"Catamarca",47,3.1,2024-02-10,"Básico","Español,Inglés","San Juan"
3941,"Femenino",56,"CABA",5,2.7,2023-10-21,"Básico","Español,Inglés","Río Negro"
3942,"Masculino",21,"San Luis",22,2.7,2020-12-21,"Completo","Español,Inglés,Portugués","Santa Cruz"
3943,"Masculino",26,"La Pampa",3,4.2,2022-01-12,"Básico","Español,Portugués","Corrientes"
3944,"Femenino",26,"Chaco",7,3.2,2020-07-08,"Básico","Español,Inglés,Portugués","San Luis"
3945,"Femenino",62,"La Rioja",4,3.9,2023-07-10,"Básico","Español,Inglés","CABA"
3946,"Masculino",62,"Jujuy",49,1.4,2023-12-29,"Básico","Español,Inglés","Río Negro"
3947,"Femenino",60,"Chubut",46,3.2,2022-05-22,"Básico","Español","Jujuy"
3948,"Masculino",20,"Catamarca",28,4.9,2024-02-04,"Básico","Español,Inglés","Catamarca"
3949,"Femenino",26,"Santa Cruz",18,2.7,2022-09-01,"Básico","Español","La Rioja"
3950,"Masculino",48,"Jujuy",44,4.8,2024-02-04,"Intermedio","Español,Inglés,Portugués","Neuquén"
3951,"Femenino",44,"Santa Fe",27,1.1,2021-08-12,"Básico","Español,Inglés,Portugués","Tierra del Fuego"
3952,"Masculino",29,"Entre Ríos",1,2.4,2019-10-01,"Completo","Español,Portugués","La Pampa"
3953,"Femenino",39,"Córdoba",18,4.1,2020-08-10,"Completo","Español,Inglés,Portugués","Salta"
3954,"Femenino",57,"Chubut",9,2,2022-01-06,"Completo","Español","Mendoza"
3955,"Femenino",32,"Mendoza",0,1.4,2021-01-20,"Básico","Español,Inglés","Misiones"
3956,"Masculino",59,"Río Negro",42,3.1,2024-11-06,"Intermedio","Español,Inglés,Portugués","Catamarca"
3957,"Femenino",69,"Chubut",49,2.6,2019-04-24,"Intermedio","Español,Inglés,Portugués","Santiago del Estero"
3958,"Femenino",28,"La Pampa",15,2.8,2021-10-02,"Completo","Español","San Juan"
3959,"Femenino",45,"Chaco",43,3,2020-11-12,"Básico","Español,Inglés,Portugués","La Pampa"
3960,"Femenino",24,"Neuquén",39,5,2022-03-20,"Intermedio","Español,Inglés,Portugués","Chubut"
3961,"Masculino",19,"CABA",43,2.3,2024-08-23,"Completo","Español,Portugués","La Rioja"
3962,"Masculino",66,"Jujuy",0,4.5,2021-11-13,"Completo","Español,Portugués","Misiones"
3963,"Masculino",42,"Jujuy",6,2.3,2023-06-21,"Completo","Español,Portugués","Salta"
3964,"Femenino",31,"Neuquén",8,4.1,2022-01-08,"Completo","Español,Inglés,Portugués","Misiones"
3965,"Masculino",27,"Catamarca",27,4.2,2020-02-05,"Intermedio","Español,Inglés","Tierra del Fuego"
3966,"Masculino",68,"Santiago del Estero",35,3.5,2021-07-13,"Completo","Español","Catamarca"
3967,"Masculino",67,"Salta",28,3.9,2022-12-09,"Intermedio","Español","Buenos Aires"
3968,"Masculino",62,"Tucumán",35,3.4,2022-07-10,"Completo","Español","Tucumán"
3969,"Femenino",24,"Río Negro",14,3,2020-05-30,"Intermedio","Español,Inglés,Portugués","Corrientes"
3970,"Masculino",36,"Tucumán",24,4.7,2022-05-28,"Completo","Español,Inglés,Portugués","Santa Fe"
3971,"Femenino",66,"La Rioja",30,4,2020-11-23,"Completo","Español,Inglés","San Juan"
3972,"Masculino",56,"Tucumán",20,1.8,2021-01-14,"Completo","Español,Portugués","Formosa"
3973,"Femenino",62,"Formosa",43,2.3,2020-11-27,"Básico","Español,Portugués","Mendoza"
3974,"Femenino",47,"Chaco",33,3.2,2023-12-01,"Intermedio","Español,Inglés,Portugués","San Luis"
3975,"Masculino",61,"Neuquén",32,1.4,2023-07-10,"Básico","Español,Inglés","Entre Ríos"
3976,"Femenino",31,"Córdoba",40,2.1,2024-12-17,"Básico","Español","Misiones"
3977,"Masculino",34,"San Juan",7,1,2021-12-26,"Intermedio","Español","Jujuy"
3978,"Masculino",57,"Buenos Aires",41,3.8,2019-05-07,"Básico","Español,Portugués","San Luis"
3979,"Masculino",39,"Tucumán",26,1.4,2019-09-14,"Completo","Español,Inglés,Portugués","Corrientes"
3980,"Masculino",39,"Río Negro",31,4.3,2024-03-27,"Básico","Español,Portugués","Mendoza"
3981,"Masculino",51,"Neuquén",20,2.1,2023-11-02,"Básico","Español","Formosa"
3982,"Masculino",53,"Buenos Aires",34,2.6,2019-05-28,"Intermedio","Español,Inglés,Portugués","Neuquén"
3983,"Femenino",59,"Jujuy",26,4.5,2019-07-31,"Completo","Español,Inglés","San Juan"
3984,"Femenino",63,"Neuquén",3,2.3,2023-04-11,"Intermedio","Español,Inglés","Buenos Aires"
3985,"Masculino",43,"Córdoba",4,2.5,2023-03-19,"Intermedio","Español,Portugués","Buenos Aires"
3986,"Masculino",31,"Jujuy",25,3.2,2022-06-26,"Intermedio","Español,Inglés,Portugués","Buenos Aires"
3987,"Masculino",46,"La Rioja",26,3.3,2020-11-04,"Básico","Español,Inglés","Santa Cruz"
3988,"Masculino",37,"Tucumán",49,3.7,2019-05-22,"Básico","Español","Formosa"
3989,"Femenino",30,"La Pampa",31,3.2,2023-07-20,"Completo","Español,Inglés,Portugués","Tierra del Fuego"
3990,"Femenino",24,"Santa Fe",25,4.2,2020-04-24,"Completo","Español,Inglés,Portugués","Córdoba"
3991,"Masculino",70,"Río Negro",26,4.9,2024-05-12,"Completo","Español","La Rioja"
3992,"Masculino",57,"Santa Fe",16,3.6,2019-07-24,"Básico","Español,Inglés","Santiago del Estero"
3993,"Femenino",40,"Santa Fe",15,3.6,2023-03-07,"Intermedio","Español,Portugués","San Luis"
3994,"Femenino",18,"CABA",25,2.1,2021-05-08,"Completo","Español,Portugués","Tierra del Fuego"
3995,"Femenino",34,"Tierra del Fuego",29,2.5,2023-06-24,"Básico","Español,Inglés","Tierra del Fuego"
3996,"Femenino",69,"Catamarca",32,3.8,2019-10-17,"Básico","Español","Córdoba"
3997,"Femenino",35,"Río Negro",38,2.6,2020-01-09,"Completo","Español","Formosa"
