"id_transaccion","cantidad_noches","precio_noche","cantidad_personas","fecha_checkin","fecha_checkout","metodo_pago","estado_transaccion","descuento_aplicado","costo_limpieza","costo_servicio","impuestos","calificacion_huesped","calificacion_anfitrion"
95014,10,29306,7,2023-07-23,2023-08-02,"Billetera virtual","Completada",20,5866,43959,61543,1,5
95015,5,20645,1,2023-06-10,2023-06-15,"Tarjeta de crédito","Completada",8,4262,15484,21677,2,2
95016,5,13411,1,2024-12-21,2024-12-26,"Tarjeta de crédito","Completada",15,3819,10058,14082,5,4
95017,12,23075,12,2023-04-10,2023-04-22,"Tarjeta de crédito","Completada",0,5551,41535,58149,1,3
95018,1,28853,5,2024-02-14,2024-02-15,"Tarjeta de crédito","Completada",27,5721,4328,6059,3,3
95019,13,21579,8,2023-07-04,2023-07-17,"Billetera virtual","Completada",20,5951,42079,58911,2,1
95020,11,18160,3,2023-04-12,2023-04-23,"Transferencia bancaria","Completada",7,7352,29964,41950,2,3
95021,2,13536,1,2024-07-24,2024-07-26,"Tarjeta de crédito","Completada",25,7435,4061,5685,2,4
95022,13,7787,8,2024-06-01,2024-06-14,"Tarjeta de crédito","Completada",30,2396,15185,21259,5,1
95023,6,56799,5,2024-04-07,2024-04-13,"Transferencia bancaria","Cancelada",20,5820,51119,71567,NA,NA
95024,12,30424,6,2023-11-10,2023-11-22,"Transferencia bancaria","Pendiente",20,7994,54763,76668,NA,NA
95025,8,8118,1,2024-08-25,2024-09-02,"Tarjeta de crédito","Completada",25,4563,9742,13638,5,4
95026,12,58250,4,2023-06-16,2023-06-28,"Tarjeta de crédito","Completada",17,3547,104850,146790,4,5
95027,2,12641,1,2023-08-01,2023-08-03,"Tarjeta de crédito","Completada",6,4389,3792,5309,2,1
95028,6,45830,2,2023-03-21,2023-03-27,"Tarjeta de crédito","Pendiente",21,7659,41247,57746,NA,NA
95029,10,54133,2,2023-11-12,2023-11-22,"Tarjeta de crédito","Completada",28,7107,81200,113679,2,5
95030,9,6762,2,2023-04-02,2023-04-11,"Tarjeta de crédito","Completada",3,4065,9129,12780,2,2
95031,5,8223,6,2024-04-27,2024-05-02,"Efectivo","En curso",8,2469,6167,8634,NA,NA
95032,14,36613,9,2024-09-08,2024-09-22,"Efectivo","Completada",22,2054,76887,107642,4,3
95033,6,33400,3,2025-02-04,2025-02-10,"Tarjeta de crédito","En curso",6,4687,30060,42084,NA,NA
95034,10,63829,1,2024-12-16,2024-12-26,"Tarjeta de crédito","Completada",17,3126,95744,134041,5,5
95035,14,37788,1,2024-07-26,2024-08-09,"Transferencia bancaria","Completada",16,4213,79355,111097,5,5
95036,4,7675,2,2023-06-30,2023-07-04,"Tarjeta de crédito","Completada",6,5021,4605,6447,3,2
95037,6,19961,9,2023-07-16,2023-07-22,"Transferencia bancaria","Completada",30,4698,17965,25151,5,2
95038,10,7685,4,2024-09-16,2024-09-26,"Tarjeta de crédito","Pendiente",9,5008,11528,16138,NA,NA
95039,7,34873,8,2025-01-06,2025-01-13,"Tarjeta de crédito","Pendiente",9,4919,36617,51263,NA,NA
95040,6,16750,5,2023-08-13,2023-08-19,"Tarjeta de crédito","Completada",23,7638,15075,21105,4,3
95041,1,34239,1,2023-10-23,2023-10-24,"Tarjeta de crédito","Completada",0,5006,5136,7190,1,5
95042,2,9743,6,2024-11-29,2024-12-01,"Tarjeta de crédito","Completada",6,2854,2923,4092,5,1
95043,9,30732,1,2025-01-18,2025-01-27,"Tarjeta de crédito","Completada",20,7681,41488,58083,1,1
95044,8,15647,6,2024-01-12,2024-01-20,"Transferencia bancaria","Cancelada",25,3567,18776,26287,NA,NA
95045,7,11007,2,2024-01-01,2024-01-08,"Tarjeta de crédito","Completada",28,7431,11557,16180,4,5
95046,10,16069,1,2023-09-28,2023-10-08,"Tarjeta de crédito","Completada",9,4756,24104,33745,1,1
95047,14,38606,3,2023-05-09,2023-05-23,"Efectivo","Completada",27,3621,81073,113502,3,4
95048,12,37612,7,2024-11-24,2024-12-06,"Transferencia bancaria","Completada",4,2674,67702,94782,2,5
95049,3,7276,1,2023-02-25,2023-02-28,"Tarjeta de crédito","Cancelada",21,3274,3274,4584,NA,NA
95050,9,42407,4,2023-03-03,2023-03-12,"Tarjeta de crédito","En curso",14,7560,57249,80149,NA,NA
95051,8,32119,3,2023-10-16,2023-10-24,"Tarjeta de crédito","Completada",13,2572,38543,53960,4,5
95052,12,11687,4,2024-09-29,2024-10-11,"Tarjeta de crédito","Completada",3,7622,21037,29451,5,1
95053,14,21990,5,2024-03-03,2024-03-17,"Efectivo","Completada",5,3838,46179,64651,3,2
95054,4,28536,4,2024-11-21,2024-11-25,"Tarjeta de crédito","Completada",5,5132,17122,23970,3,4
95055,12,43099,4,2023-02-09,2023-02-21,"Tarjeta de crédito","Completada",6,5216,77578,108609,1,4
95056,10,19976,11,2024-11-30,2024-12-10,"Tarjeta de crédito","Completada",3,3955,29964,41950,4,3
95057,2,46076,1,2024-07-01,2024-07-03,"Tarjeta de crédito","Completada",19,5316,13823,19352,5,3
95058,8,26711,3,2024-02-16,2024-02-24,"Tarjeta de crédito","Completada",15,6758,32053,44874,2,3
95059,3,56554,9,2024-06-06,2024-06-09,"Billetera virtual","Completada",15,4695,25449,35629,1,3
95060,12,5238,3,2024-01-08,2024-01-20,"Tarjeta de crédito","Completada",29,3616,9428,13200,1,5
95061,7,37037,1,2023-12-01,2023-12-08,"Tarjeta de crédito","Pendiente",25,4944,38889,54444,NA,NA
95062,6,24403,6,2024-08-09,2024-08-15,"Tarjeta de crédito","Pendiente",4,2433,21963,30748,NA,NA
95063,1,21442,8,2023-08-27,2023-08-28,"Tarjeta de crédito","Completada",9,7409,3216,4503,2,1
95064,8,21493,2,2023-10-21,2023-10-29,"Tarjeta de crédito","Completada",6,4897,25792,36108,5,3
95065,5,21202,3,2023-08-26,2023-08-31,"Tarjeta de crédito","Completada",2,4086,15902,22262,5,5
95066,13,34370,1,2023-06-21,2023-07-04,"Tarjeta de crédito","Pendiente",10,5266,67022,93830,NA,NA
95067,14,12943,2,2024-01-01,2024-01-15,"Tarjeta de crédito","Completada",7,6805,27180,38052,3,2
95068,8,19951,2,2024-07-09,2024-07-17,"Transferencia bancaria","Completada",23,2453,23941,33518,2,4
95069,1,42571,2,2025-01-30,2025-01-31,"Tarjeta de crédito","Completada",3,2784,6386,8940,5,3
95070,10,8402,3,2023-08-05,2023-08-15,"Tarjeta de crédito","Completada",10,5661,12603,17644,5,1
95071,10,7747,10,2024-01-21,2024-01-31,"Tarjeta de crédito","Completada",1,7330,11620,16269,4,3
95072,6,44111,4,2023-07-23,2023-07-29,"Tarjeta de crédito","Completada",26,7634,39700,55580,1,1
95073,1,21648,4,2024-03-04,2024-03-05,"Transferencia bancaria","Completada",28,7991,3247,4546,2,1
95074,6,13599,2,2024-05-23,2024-05-29,"Tarjeta de crédito","En curso",3,3203,12239,17135,NA,NA
95075,1,18181,5,2025-01-23,2025-01-24,"Tarjeta de crédito","Completada",24,4204,2727,3818,1,2
95076,12,29256,4,2023-11-30,2023-12-12,"Tarjeta de crédito","Completada",11,7216,52661,73725,3,3
95077,6,20870,1,2023-03-22,2023-03-28,"Tarjeta de crédito","Completada",19,2663,18783,26296,4,3
95078,1,18197,2,2024-03-25,2024-03-26,"Billetera virtual","En curso",16,2522,2730,3821,NA,NA
95079,6,18923,2,2023-03-29,2023-04-04,"Efectivo","Completada",11,6746,17031,23843,4,1
95080,9,26751,1,2023-05-18,2023-05-27,"Transferencia bancaria","Completada",6,7799,36114,50559,3,1
95081,6,20670,5,2023-11-19,2023-11-25,"Transferencia bancaria","Completada",14,7521,18603,26044,4,5
95082,14,44650,2,2023-05-16,2023-05-30,"Tarjeta de crédito","En curso",0,7981,93765,131271,NA,NA
95083,8,8845,5,2023-06-08,2023-06-16,"Tarjeta de crédito","Completada",30,7651,10614,14860,5,2
95084,11,8105,7,2024-04-20,2024-05-01,"Tarjeta de crédito","Completada",1,2758,13373,18723,5,1
95085,13,38208,3,2023-04-14,2023-04-27,"Tarjeta de crédito","Completada",9,6506,74506,104308,5,4
95086,10,17247,2,2023-08-08,2023-08-18,"Tarjeta de crédito","Completada",27,3585,25870,36219,4,4
95087,3,27221,1,2023-06-12,2023-06-15,"Transferencia bancaria","En curso",10,3666,12249,17149,NA,NA
95088,13,59760,4,2024-08-25,2024-09-07,"Tarjeta de crédito","Completada",12,6652,116532,163145,1,2
95089,14,66800,2,2025-01-20,2025-02-03,"Tarjeta de crédito","Completada",20,4564,140280,196392,1,2
95090,12,23133,2,2023-08-18,2023-08-30,"Efectivo","Completada",23,3584,41639,58295,5,4
95091,1,6945,8,2024-01-17,2024-01-18,"Transferencia bancaria","Completada",5,4717,1042,1458,4,3
95092,6,52478,2,2024-06-05,2024-06-11,"Tarjeta de crédito","En curso",4,4317,47230,66122,NA,NA
95093,4,21288,8,2024-01-03,2024-01-07,"Tarjeta de crédito","Completada",2,7621,12773,17882,3,4
95094,5,20764,5,2024-01-18,2024-01-23,"Transferencia bancaria","Pendiente",6,5405,15573,21802,NA,NA
95095,9,5497,7,2023-12-06,2023-12-15,"Billetera virtual","Completada",2,5969,7421,10389,2,4
95096,1,30361,4,2024-12-30,2024-12-31,"Tarjeta de crédito","Cancelada",26,3042,4554,6376,NA,NA
95097,2,41325,3,2025-02-01,2025-02-03,"Efectivo","Completada",16,7599,12398,17356,4,4
95098,13,45177,5,2024-11-01,2024-11-14,"Tarjeta de crédito","Pendiente",2,5781,88095,123333,NA,NA
95099,5,44893,2,2024-09-25,2024-09-30,"Transferencia bancaria","Completada",27,4560,33670,47138,1,1
95100,10,11462,11,2023-09-27,2023-10-07,"Tarjeta de crédito","Cancelada",10,4320,17193,24070,NA,NA
95101,8,51738,8,2024-03-12,2024-03-20,"Transferencia bancaria","Completada",28,7874,62086,86920,3,1
95102,11,30849,1,2024-02-10,2024-02-21,"Transferencia bancaria","Completada",30,3165,50901,71261,1,2
95103,8,54734,3,2024-01-13,2024-01-21,"Tarjeta de crédito","Completada",19,3701,65681,91953,4,5
95104,4,11517,8,2024-03-02,2024-03-06,"Transferencia bancaria","Pendiente",18,2123,6910,9674,NA,NA
95105,3,31460,3,2024-12-01,2024-12-04,"Transferencia bancaria","Cancelada",0,2490,14157,19820,NA,NA
95106,1,26230,7,2024-01-31,2024-02-01,"Transferencia bancaria","Completada",4,5907,3934,5508,4,2
95107,8,45184,4,2024-03-12,2024-03-20,"Tarjeta de crédito","Pendiente",5,6477,54221,75909,NA,NA
95108,10,10852,6,2024-12-18,2024-12-28,"Transferencia bancaria","En curso",11,3804,16278,22789,NA,NA
95109,7,32591,2,2024-08-25,2024-09-01,"Tarjeta de crédito","Completada",20,7906,34221,47909,1,1
95110,10,61326,1,2024-05-24,2024-06-03,"Transferencia bancaria","Completada",15,2744,91989,128785,1,5
95111,7,31388,9,2023-09-23,2023-09-30,"Tarjeta de crédito","Cancelada",20,2764,32957,46140,NA,NA
95112,13,15645,2,2024-06-05,2024-06-18,"Efectivo","En curso",18,5550,30508,42711,NA,NA
95113,1,6367,5,2024-06-10,2024-06-11,"Tarjeta de crédito","Completada",8,3837,955,1337,3,2
95114,3,29723,3,2023-04-05,2023-04-08,"Efectivo","Completada",5,3151,13375,18725,4,4
95115,9,12581,3,2023-12-16,2023-12-25,"Transferencia bancaria","Completada",1,7153,16984,23778,1,2
95116,2,35253,1,2025-02-11,2025-02-13,"Transferencia bancaria","Completada",27,7676,10576,14806,3,5
95117,8,52957,9,2025-01-28,2025-02-05,"Tarjeta de crédito","Cancelada",5,7107,63548,88968,NA,NA
95118,5,40745,5,2024-01-26,2024-01-31,"Tarjeta de crédito","Pendiente",12,5198,30559,42782,NA,NA
95119,2,14746,1,2024-03-30,2024-04-01,"Tarjeta de crédito","Completada",2,4160,4424,6193,5,5
95120,10,13564,1,2023-02-11,2023-02-21,"Tarjeta de crédito","Completada",28,7031,20346,28484,5,4
95121,9,54274,1,2024-11-11,2024-11-20,"Transferencia bancaria","Completada",5,4984,73270,102578,3,1
95122,12,8270,3,2024-05-24,2024-06-05,"Tarjeta de crédito","Completada",9,7624,14886,20840,5,4
95123,13,9414,5,2024-05-31,2024-06-13,"Tarjeta de crédito","Completada",26,5922,18357,25700,4,2
95124,3,50111,7,2024-03-05,2024-03-08,"Tarjeta de crédito","Completada",24,2201,22550,31570,4,3
95125,4,9747,2,2025-01-23,2025-01-27,"Efectivo","Pendiente",26,4775,5848,8187,NA,NA
95126,9,46887,5,2023-08-14,2023-08-23,"Billetera virtual","Pendiente",2,6266,63297,88616,NA,NA
95127,10,10396,8,2024-10-04,2024-10-14,"Tarjeta de crédito","Completada",24,6509,15594,21832,3,1
95128,3,23032,5,2023-11-10,2023-11-13,"Tarjeta de crédito","Completada",17,4207,10364,14510,4,1
95129,11,11032,7,2024-09-17,2024-09-28,"Tarjeta de crédito","Completada",10,7960,18203,25484,5,4
95130,8,36377,4,2023-06-22,2023-06-30,"Tarjeta de crédito","Completada",30,2059,43652,61113,2,5
95131,5,22181,8,2023-08-04,2023-08-09,"Billetera virtual","Completada",29,7239,16636,23290,1,4
95132,14,9142,2,2024-02-27,2024-03-12,"Tarjeta de crédito","Completada",24,6047,19198,26877,3,1
95133,3,58696,5,2024-04-20,2024-04-23,"Tarjeta de crédito","Completada",1,7654,26413,36978,1,2
95134,9,10087,4,2023-11-29,2023-12-08,"Efectivo","Completada",23,5617,13617,19064,5,2
95135,5,14971,2,2024-07-17,2024-07-22,"Tarjeta de crédito","Completada",7,6917,11228,15720,5,3
95136,14,15380,1,2023-09-21,2023-10-05,"Tarjeta de crédito","Completada",11,6269,32298,45217,4,3
95137,8,45296,9,2023-08-15,2023-08-23,"Tarjeta de crédito","Completada",3,6395,54355,76097,5,1
95138,12,19428,3,2023-11-29,2023-12-11,"Tarjeta de crédito","Completada",26,4315,34970,48959,1,5
95139,10,21759,3,2023-03-23,2023-04-02,"Tarjeta de crédito","Completada",7,7030,32638,45694,3,2
95140,7,42650,5,2024-07-04,2024-07-11,"Tarjeta de crédito","Completada",29,6384,44782,62696,5,5
95141,11,4897,7,2023-09-26,2023-10-07,"Billetera virtual","Cancelada",7,5800,8080,11312,NA,NA
95142,11,5885,1,2024-07-21,2024-08-01,"Tarjeta de crédito","En curso",15,6208,9710,13594,NA,NA
95143,14,5234,1,2024-04-07,2024-04-21,"Tarjeta de crédito","Completada",16,4385,10991,15388,4,3
95144,1,22589,3,2023-10-29,2023-10-30,"Tarjeta de crédito","Completada",20,6271,3388,4744,2,3
95145,11,11804,1,2024-08-17,2024-08-28,"Efectivo","Cancelada",13,7984,19477,27267,NA,NA
95146,6,19270,1,2023-12-19,2023-12-25,"Efectivo","Cancelada",27,2207,17343,24280,NA,NA
95147,10,21738,3,2024-06-29,2024-07-09,"Billetera virtual","Pendiente",17,3300,32607,45650,NA,NA
95148,2,5223,3,2024-01-19,2024-01-21,"Tarjeta de crédito","Completada",19,6866,1567,2194,2,4
95149,3,18484,2,2023-03-02,2023-03-05,"Tarjeta de crédito","Completada",20,2029,8318,11645,5,5
95150,2,33499,1,2023-09-07,2023-09-09,"Tarjeta de crédito","Completada",12,7278,10050,14070,5,3
95151,9,24638,2,2025-01-07,2025-01-16,"Transferencia bancaria","Completada",11,6772,33261,46566,5,2
95152,4,9704,2,2024-10-20,2024-10-24,"Efectivo","Cancelada",29,5794,5822,8151,NA,NA
95153,8,33140,1,2023-02-05,2023-02-13,"Transferencia bancaria","Cancelada",28,7766,39768,55675,NA,NA
95154,5,40861,1,2023-05-11,2023-05-16,"Tarjeta de crédito","Cancelada",27,7275,30646,42904,NA,NA
95155,5,27096,1,2024-04-15,2024-04-20,"Tarjeta de crédito","En curso",5,7579,20322,28451,NA,NA
95156,8,31785,1,2023-03-12,2023-03-20,"Tarjeta de crédito","Completada",21,3950,38142,53399,2,1
95157,12,10654,9,2024-02-09,2024-02-21,"Tarjeta de crédito","Completada",13,6065,19177,26848,4,4
95158,4,21828,6,2023-12-10,2023-12-14,"Transferencia bancaria","Pendiente",23,7473,13097,18336,NA,NA
95159,4,13405,1,2024-12-28,2025-01-01,"Efectivo","Completada",9,3236,8043,11260,1,5
95160,11,6174,7,2023-08-10,2023-08-21,"Tarjeta de crédito","Cancelada",14,7844,10187,14262,NA,NA
95161,13,17604,2,2023-07-25,2023-08-07,"Tarjeta de crédito","Completada",18,4188,34328,48059,4,5
95162,10,22234,5,2024-05-05,2024-05-15,"Tarjeta de crédito","Completada",15,6178,33351,46691,2,1
95163,8,24379,4,2023-06-10,2023-06-18,"Transferencia bancaria","Completada",15,7980,29255,40957,1,4
95164,8,23600,7,2024-08-05,2024-08-13,"Tarjeta de crédito","Completada",16,4338,28320,39648,4,2
95165,13,6283,3,2023-06-22,2023-07-05,"Tarjeta de crédito","Completada",6,6723,12252,17153,1,2
95166,6,18643,2,2023-04-06,2023-04-12,"Tarjeta de crédito","Pendiente",8,3621,16779,23490,NA,NA
95167,3,11435,6,2023-05-10,2023-05-13,"Tarjeta de crédito","Completada",23,3966,5146,7204,2,4
95168,6,28132,1,2023-08-27,2023-09-02,"Tarjeta de crédito","Completada",28,5084,25319,35446,1,1
95169,14,6744,1,2025-01-22,2025-02-05,"Billetera virtual","Completada",18,7719,14162,19827,4,3
95170,1,6986,5,2024-09-16,2024-09-17,"Tarjeta de crédito","Cancelada",23,5112,1048,1467,NA,NA
95171,13,36351,4,2024-08-24,2024-09-06,"Efectivo","Completada",19,3311,70884,99238,4,4
95172,5,11693,4,2024-04-04,2024-04-09,"Transferencia bancaria","Completada",5,3697,8770,12278,1,4
95173,5,7915,1,2025-02-17,2025-02-22,"Efectivo","Pendiente",7,2713,5936,8311,NA,NA
95174,11,32751,1,2023-08-04,2023-08-15,"Tarjeta de crédito","En curso",25,6695,54039,75655,NA,NA
95175,13,43085,6,2023-07-25,2023-08-07,"Tarjeta de crédito","Completada",14,4877,84016,117622,5,3
95176,5,32105,9,2023-05-09,2023-05-14,"Billetera virtual","En curso",18,2848,24079,33710,NA,NA
95177,3,14019,2,2024-02-19,2024-02-22,"Tarjeta de crédito","Completada",29,3445,6309,8832,5,4
95178,11,49422,5,2024-03-25,2024-04-05,"Tarjeta de crédito","Completada",20,5678,81546,114165,3,4
95179,12,35808,6,2024-06-09,2024-06-21,"Tarjeta de crédito","Pendiente",30,4265,64454,90236,NA,NA
95180,5,36151,4,2024-12-25,2024-12-30,"Tarjeta de crédito","Completada",10,2792,27113,37959,1,5
95181,2,8350,2,2023-09-28,2023-09-30,"Tarjeta de crédito","Completada",29,2967,2505,3507,3,3
95182,5,4709,2,2024-11-15,2024-11-20,"Transferencia bancaria","Completada",10,2315,3532,4944,5,3
95183,14,56516,9,2024-04-10,2024-04-24,"Tarjeta de crédito","Completada",11,5716,118684,166157,3,1
95184,2,21176,5,2024-08-18,2024-08-20,"Tarjeta de crédito","Completada",26,5734,6353,8894,1,4
95185,12,12508,1,2024-03-23,2024-04-04,"Tarjeta de crédito","Completada",15,6082,22514,31520,2,4
95186,10,8721,4,2023-08-29,2023-09-08,"Transferencia bancaria","Pendiente",21,6868,13082,18314,NA,NA
95187,5,67275,2,2023-09-17,2023-09-22,"Tarjeta de crédito","Pendiente",10,6819,50456,70639,NA,NA
95188,6,6050,2,2023-09-24,2023-09-30,"Billetera virtual","Completada",10,2825,5445,7623,4,1
95189,3,6225,3,2024-06-17,2024-06-20,"Tarjeta de crédito","Completada",26,7384,2801,3922,4,4
95190,3,17796,8,2024-02-16,2024-02-19,"Transferencia bancaria","Pendiente",20,2738,8008,11211,NA,NA
95191,3,10083,2,2025-02-08,2025-02-11,"Tarjeta de crédito","Completada",20,4514,4537,6352,2,4
95192,14,26105,11,2025-01-05,2025-01-19,"Tarjeta de crédito","Completada",14,2780,54820,76749,3,3
95193,9,27956,3,2024-10-20,2024-10-29,"Tarjeta de crédito","Completada",22,4114,37741,52837,1,4
95194,9,26809,2,2023-07-24,2023-08-02,"Billetera virtual","Cancelada",15,7341,36192,50669,NA,NA
95195,12,11217,1,2023-09-14,2023-09-26,"Tarjeta de crédito","Completada",21,4997,20191,28267,5,2
95196,11,10305,12,2025-02-26,2025-03-09,"Transferencia bancaria","En curso",2,3957,17003,23805,NA,NA
95197,5,51256,6,2023-07-31,2023-08-05,"Billetera virtual","Completada",19,6001,38442,53819,1,1
95198,1,8135,3,2025-02-22,2025-02-23,"Transferencia bancaria","Completada",13,5548,1220,1708,2,1
95199,6,22562,12,2024-04-13,2024-04-19,"Efectivo","En curso",3,3537,20306,28428,NA,NA
95200,1,15917,5,2024-02-29,2024-03-01,"Transferencia bancaria","En curso",30,2042,2388,3343,NA,NA
95201,1,16040,6,2024-04-28,2024-04-29,"Tarjeta de crédito","En curso",25,7384,2406,3368,NA,NA
95202,14,55709,6,2023-05-28,2023-06-11,"Tarjeta de crédito","Completada",13,3834,116989,163784,1,5
95203,5,45419,11,2024-03-08,2024-03-13,"Tarjeta de crédito","Completada",18,7411,34064,47690,1,1
95204,4,23933,3,2023-10-19,2023-10-23,"Tarjeta de crédito","Completada",18,7850,14360,20104,5,2
95205,1,51432,3,2024-10-04,2024-10-05,"Tarjeta de crédito","Completada",5,7084,7715,10801,4,2
95206,11,30762,2,2023-07-29,2023-08-09,"Tarjeta de crédito","Cancelada",18,7869,50757,71060,NA,NA
95207,9,36425,1,2024-08-29,2024-09-07,"Transferencia bancaria","Completada",18,4596,49174,68843,4,3
95208,6,13418,4,2023-06-13,2023-06-19,"Tarjeta de crédito","Pendiente",20,6689,12076,16907,NA,NA
95209,6,34153,4,2024-04-12,2024-04-18,"Billetera virtual","Completada",8,3206,30738,43033,3,1
95210,2,41233,1,2024-10-04,2024-10-06,"Tarjeta de crédito","Completada",2,6153,12370,17318,3,1
95211,11,9528,2,2024-09-21,2024-10-02,"Tarjeta de crédito","Completada",12,6762,15721,22010,1,3
95212,8,22702,5,2024-05-06,2024-05-14,"Tarjeta de crédito","Completada",4,4517,27242,38139,1,1
95213,9,15568,1,2023-07-21,2023-07-30,"Transferencia bancaria","En curso",30,7167,21017,29424,NA,NA
95214,5,37708,2,2023-11-17,2023-11-22,"Tarjeta de crédito","Cancelada",28,4634,28281,39593,NA,NA
95215,10,10755,2,2025-01-20,2025-01-30,"Tarjeta de crédito","Completada",7,4366,16132,22586,2,5
95216,5,8410,1,2023-11-29,2023-12-04,"Efectivo","Completada",24,5342,6308,8830,2,5
95217,4,12756,3,2024-12-23,2024-12-27,"Efectivo","Completada",29,7483,7654,10715,5,4
95218,14,45577,8,2024-11-05,2024-11-19,"Billetera virtual","Completada",29,3353,95712,133996,2,2
95219,1,33928,5,2024-09-01,2024-09-02,"Tarjeta de crédito","Completada",4,6005,5089,7125,2,1
95220,11,60002,3,2024-08-29,2024-09-09,"Tarjeta de crédito","Cancelada",19,2535,99003,138605,NA,NA
95221,11,9126,6,2023-03-27,2023-04-07,"Transferencia bancaria","Completada",22,7420,15058,21081,3,3
95222,5,16684,2,2024-05-02,2024-05-07,"Transferencia bancaria","Pendiente",3,2905,12513,17518,NA,NA
95223,9,17921,4,2023-04-07,2023-04-16,"Tarjeta de crédito","Completada",23,2455,24193,33871,3,1
95224,14,8429,7,2024-06-11,2024-06-25,"Tarjeta de crédito","Completada",29,5060,17701,24781,4,1
95225,7,11909,1,2023-09-18,2023-09-25,"Tarjeta de crédito","Completada",25,7352,12504,17506,1,5
95226,13,25181,10,2023-10-13,2023-10-26,"Transferencia bancaria","Completada",7,3774,49103,68744,1,3
95227,1,9645,2,2024-03-27,2024-03-28,"Tarjeta de crédito","Pendiente",10,2281,1447,2025,NA,NA
95228,8,19333,8,2024-03-10,2024-03-18,"Efectivo","Completada",0,4692,23200,32479,4,4
95229,13,39995,2,2023-07-17,2023-07-30,"Tarjeta de crédito","Completada",1,6857,77990,109186,3,2
