"id_casa","id_arrendatario","tipo_vivienda","provincia_ubicacion","capacidad_maxima","numero_habitaciones","numero_banos","precio_base_noche","categoria","distancia_centro_km","anio_construccion","amenities","calificacion_limpieza","calificacion_ubicacion","calificacion_general","mascotas_permitidas","fumadores_permitidos","eventos_permitidos"
2265,906,"Chalet","La Pampa",9,1,4,8124,"Económica",0.7,1971,"Pileta,TV,Cocina equipada,Estacionamiento,Vista al mar,Calefacción,Seguridad 24hs,Acceso a playa",2.5,3.7,1.4,FALSE,FALSE,FALSE
2266,800,"Chalet","San Juan",3,3,3,6215,"Económica",8.6,1976,"Seguridad 24hs,Aire acondicionado,Gimnasio",2.9,2.3,2.6,TRUE,FALSE,FALSE
2267,710,"Cabaña","Jujuy",2,5,1,26586,"Premium",5.1,1973,"Lavadora,Calefacción,WiFi,Acceso a playa,Seguridad 24hs,Pileta,Terraza,Vista al mar",1.3,3.2,3.1,FALSE,FALSE,FALSE
2268,5,"Chalet","Formosa",10,4,4,41180,"Ultra lujo",13.8,1964,"Aire acondicionado,WiFi,Pileta,Vista al mar",3.2,1.3,3.8,TRUE,FALSE,FALSE
2269,777,"Cabaña","Tierra del Fuego",7,6,1,6535,"Económica",8,1971,"Acceso a playa,TV,Gimnasio,Cocina equipada",4,3.2,1.5,TRUE,FALSE,TRUE
2270,106,"Chalet","CABA",12,3,3,28387,"Lujo",11.7,1986,"Lavadora,Jacuzzi,TV,Calefacción,Gimnasio,WiFi",4,1.9,4.6,FALSE,TRUE,FALSE
2271,627,"Chalet","Santa Cruz",12,4,3,18221,"Premium",7.5,2018,"Parrilla,WiFi,Lavadora,Cocina equipada,TV,Vista al mar,Seguridad 24hs,Pileta",1.5,1.1,3.8,TRUE,FALSE,FALSE
2272,503,"Loft","Tierra del Fuego",2,3,2,8437,"Económica",7.5,2005,"TV,Vista al mar,Cocina equipada,Lavadora,Estacionamiento",1.4,2,4.1,FALSE,FALSE,FALSE
2273,754,"Casa","CABA",4,3,3,28732,"Lujo",13.9,1999,"WiFi,Pileta,TV,Acceso a playa,Calefacción,Seguridad 24hs,Parrilla,Aire acondicionado",2.3,4,3.9,FALSE,FALSE,TRUE
2274,607,"Cabaña","Río Negro",9,4,3,52675,"Ultra lujo",8.2,1966,"Parrilla,Calefacción,Acceso a playa,TV,Jacuzzi",3.1,4.1,2.2,FALSE,FALSE,FALSE
2275,325,"Chalet","La Rioja",4,1,2,25826,"Lujo",1.8,1962,"Vista al mar,Aire acondicionado",1.6,4.2,4.5,FALSE,TRUE,FALSE
2276,493,"Chalet","CABA",4,4,3,33253,"Lujo",8.6,2015,"Vista al mar,TV,Jacuzzi,Seguridad 24hs,WiFi,Lavadora,Gimnasio",3.2,2.8,3.4,TRUE,FALSE,TRUE
2277,749,"Casa","Tierra del Fuego",12,3,2,37634,"Ultra lujo",13.5,1955,"Vista al mar,WiFi,Lavadora,Parrilla,TV",4.5,3.5,2.9,FALSE,FALSE,FALSE
2278,282,"Chalet","CABA",8,4,2,21026,"Premium",7.3,1962,"TV,Calefacción,Aire acondicionado,Terraza,Parrilla,Vista al mar,Lavadora",2.2,1.3,1.7,TRUE,FALSE,TRUE
2279,5,"Chalet","Río Negro",3,2,1,37022,"Lujo",7.6,1974,"Lavadora,Jacuzzi,Seguridad 24hs,Gimnasio",4,3.8,2.8,TRUE,FALSE,FALSE
2280,477,"Cabaña","Mendoza",11,2,4,49039,"Ultra lujo",0.1,1952,"Pileta,Terraza,Acceso a playa,Aire acondicionado,Lavadora,Vista al mar",2,2.7,4.3,FALSE,FALSE,FALSE
2281,280,"Casa","Chaco",12,4,1,38246,"Lujo",5.4,1967,"Estacionamiento,Terraza,Calefacción,Acceso a playa,Gimnasio",4.4,4.4,4.9,TRUE,TRUE,FALSE
2282,304,"Casa","Jujuy",7,2,3,10817,"Económica",0.1,2014,"Calefacción,Pileta,Terraza,Cocina equipada,Gimnasio",1,1.2,3.7,FALSE,FALSE,FALSE
2283,278,"Cabaña","La Pampa",4,5,3,36017,"Lujo",0.4,2018,"WiFi,Lavadora,Acceso a playa,Parrilla,Gimnasio,Pileta,Calefacción,TV",4.2,1.6,1.6,FALSE,TRUE,FALSE
2284,42,"Casa","Río Negro",12,5,1,5298,"Económica",1.3,1995,"Jacuzzi,Seguridad 24hs,Cocina equipada,Estacionamiento,WiFi,Terraza",1.8,2.6,4.5,FALSE,FALSE,FALSE
2285,783,"Cabaña","La Rioja",3,3,3,43847,"Ultra lujo",4.6,2007,"Acceso a playa,Jacuzzi,Vista al mar",2.7,2.9,1.3,FALSE,FALSE,FALSE
2286,695,"Cabaña","San Juan",7,3,1,8869,"Económica",7.7,2010,"Calefacción,Cocina equipada,Lavadora,Parrilla,Terraza,WiFi,Estacionamiento,Acceso a playa",1.7,2.5,1.6,FALSE,TRUE,FALSE
2287,673,"Chalet","Buenos Aires",4,1,4,41452,"Ultra lujo",11.2,2002,"Calefacción,Acceso a playa,Parrilla,WiFi,Cocina equipada,Pileta",2.8,3.6,4.4,FALSE,FALSE,FALSE
2288,246,"Loft","Salta",6,2,3,12584,"Estándar",3.9,1981,"TV,Lavadora",4.2,3.7,1.8,FALSE,FALSE,FALSE
2289,867,"Departamento","Jujuy",10,2,1,29895,"Lujo",7.8,1991,"Parrilla,Estacionamiento,WiFi,Gimnasio,Lavadora,Calefacción",3.8,2.7,4.6,TRUE,FALSE,FALSE
2290,487,"Departamento","Tierra del Fuego",4,3,4,9532,"Económica",0.1,1994,"Vista al mar,Acceso a playa,Seguridad 24hs,Cocina equipada",4.7,2.9,3.2,FALSE,FALSE,FALSE
2291,90,"Departamento","La Rioja",2,5,3,14284,"Estándar",4.4,2022,"Cocina equipada,Vista al mar,Calefacción,Pileta,Gimnasio,Acceso a playa",2.8,4.1,3.5,FALSE,FALSE,FALSE
2292,778,"Loft","Chubut",6,1,3,28867,"Premium",2.6,1980,"Seguridad 24hs,Aire acondicionado,TV,Calefacción",2.4,3.6,4.8,FALSE,FALSE,FALSE
2293,399,"Cabaña","Santa Cruz",8,6,4,20962,"Premium",5.3,1984,"Estacionamiento,Lavadora,Acceso a playa,Cocina equipada,Terraza,Jacuzzi,Pileta",2.6,4.6,3.4,TRUE,FALSE,FALSE
2294,868,"Chalet","Chaco",4,6,2,42962,"Ultra lujo",3.5,1982,"Calefacción,Seguridad 24hs,Vista al mar,WiFi",3.6,4.9,1.5,TRUE,TRUE,FALSE
2295,676,"Loft","Catamarca",7,4,2,5329,"Económica",9.1,2009,"Cocina equipada,Lavadora,Pileta",1.9,2,1.5,TRUE,FALSE,FALSE
2296,875,"Loft","Corrientes",10,1,2,26215,"Lujo",0.3,2002,"Estacionamiento,Aire acondicionado,Jacuzzi",2.1,1.8,1.1,TRUE,FALSE,FALSE
2297,180,"Cabaña","Mendoza",8,6,1,13252,"Estándar",11.8,1952,"TV,Terraza,Parrilla,Vista al mar,Acceso a playa,Aire acondicionado,Gimnasio,Lavadora",1.2,1.7,2.7,TRUE,FALSE,FALSE
2298,614,"Chalet","Chubut",5,6,1,25965,"Premium",7.8,1994,"Lavadora,Parrilla,Estacionamiento,Seguridad 24hs",4.7,1.8,2.5,TRUE,FALSE,FALSE
2299,561,"Chalet","San Luis",7,6,4,17247,"Estándar",10,1992,"WiFi,Vista al mar,Jacuzzi,Aire acondicionado,Lavadora,Calefacción,TV,Cocina equipada",4.9,1.2,4,FALSE,FALSE,FALSE
2300,375,"Loft","Mendoza",11,2,3,32233,"Lujo",13.1,1972,"Terraza,TV,Vista al mar,Parrilla,Acceso a playa,Gimnasio,Pileta,Cocina equipada",1.6,2,2,TRUE,FALSE,FALSE
2301,569,"Departamento","La Rioja",12,4,1,10404,"Económica",12.6,2023,"Vista al mar,Acceso a playa,Lavadora,Jacuzzi,Calefacción,Estacionamiento",3.4,3.8,3.9,TRUE,FALSE,FALSE
2302,303,"Casa","Santa Fe",5,3,1,26247,"Lujo",5.4,1979,"Estacionamiento,TV,Acceso a playa,Pileta",2.8,4.2,4.2,TRUE,FALSE,FALSE
2303,508,"Cabaña","Buenos Aires",8,2,3,23216,"Premium",4.8,1987,"Calefacción,Pileta,WiFi,Vista al mar,Estacionamiento,Aire acondicionado,Cocina equipada,Gimnasio",4.5,4.3,1.2,TRUE,FALSE,FALSE
2304,62,"Chalet","Chaco",9,2,4,51012,"Ultra lujo",3.9,2016,"Gimnasio,Parrilla",2.7,3.2,3.2,FALSE,FALSE,FALSE
2305,342,"Chalet","Chubut",11,3,2,12150,"Estándar",4.4,1958,"Terraza,TV,Estacionamiento,WiFi,Gimnasio,Jacuzzi,Lavadora,Parrilla",3.5,1.5,2.2,FALSE,TRUE,FALSE
2306,28,"Departamento","Catamarca",6,4,4,9886,"Económica",13.1,1959,"Estacionamiento,Jacuzzi,TV,Vista al mar,Pileta",3,4.1,2.5,FALSE,FALSE,FALSE
2307,296,"Cabaña","Corrientes",8,1,1,20198,"Premium",0.4,1984,"TV,Terraza,Jacuzzi,Vista al mar,Acceso a playa,Cocina equipada,Gimnasio,Lavadora",3.3,2.7,1.8,TRUE,FALSE,FALSE
2308,317,"Cabaña","Formosa",11,3,3,8222,"Económica",9.4,1998,"Acceso a playa,Calefacción,Cocina equipada,WiFi",3.6,4.2,1.4,TRUE,FALSE,TRUE
2309,471,"Cabaña","CABA",11,6,3,39065,"Ultra lujo",14.6,2023,"Cocina equipada,Calefacción,Gimnasio,Pileta,TV,Jacuzzi",4.9,2.5,1.5,FALSE,FALSE,FALSE
2310,20,"Loft","Mendoza",11,6,2,6734,"Económica",8.7,2022,"Terraza,Aire acondicionado",4,4.9,2.3,FALSE,FALSE,FALSE
2311,720,"Chalet","Tucumán",7,3,2,31867,"Lujo",3.7,2010,"Gimnasio,Jacuzzi,Parrilla,Terraza,Seguridad 24hs,Cocina equipada,Estacionamiento",2.9,4.6,1.9,FALSE,FALSE,FALSE
2312,248,"Cabaña","Jujuy",11,2,1,57903,"Ultra lujo",9.9,1986,"WiFi,Cocina equipada,TV,Terraza,Jacuzzi,Estacionamiento,Parrilla",2.4,1.3,4.1,TRUE,FALSE,FALSE
2313,110,"Loft","Neuquén",2,4,4,10448,"Económica",0.7,2020,"Estacionamiento,WiFi,Acceso a playa,Lavadora,TV,Calefacción,Cocina equipada",4.5,1.9,4.7,TRUE,FALSE,TRUE
2314,658,"Loft","Santa Fe",9,4,2,50922,"Ultra lujo",1.5,1984,"Acceso a playa,Cocina equipada,Jacuzzi,Terraza,TV,Parrilla",3.6,2,3.9,FALSE,TRUE,FALSE
2315,305,"Casa","Santiago del Estero",5,3,1,21126,"Premium",10.2,1990,"TV,Aire acondicionado,Jacuzzi,WiFi",2.5,1.3,2.6,TRUE,FALSE,TRUE
2316,517,"Departamento","San Luis",3,5,1,19843,"Premium",9.2,1997,"WiFi,Terraza",4.4,3,1.9,TRUE,TRUE,FALSE
2317,241,"Cabaña","Tucumán",6,2,4,18558,"Premium",3,1993,"Aire acondicionado,Gimnasio,Lavadora",2.2,2.1,4.7,TRUE,FALSE,FALSE
2318,495,"Loft","Entre Ríos",11,6,2,11172,"Económica",1.8,1960,"Vista al mar,Jacuzzi",3.7,4.9,3.4,TRUE,FALSE,FALSE
2319,760,"Chalet","Neuquén",11,4,2,12709,"Estándar",10.8,2007,"TV,Gimnasio,Acceso a playa,Pileta,Parrilla",3.2,1.5,3.5,FALSE,TRUE,FALSE
2320,596,"Loft","Tucumán",7,3,3,23385,"Premium",1.6,1989,"Gimnasio,Lavadora,WiFi,Seguridad 24hs,Pileta,Terraza,Acceso a playa,Vista al mar",4.5,2.1,1.6,TRUE,FALSE,TRUE
2321,225,"Casa","Tierra del Fuego",6,4,1,11361,"Económica",12.1,1992,"Jacuzzi,Acceso a playa,Calefacción,Parrilla,Vista al mar,Seguridad 24hs,Lavadora",1.1,2,2.7,TRUE,TRUE,FALSE
2322,1000,"Casa","CABA",4,4,4,28471,"Lujo",2.6,2022,"Cocina equipada,Jacuzzi,Estacionamiento,Acceso a playa,Lavadora,WiFi",4.4,4.1,4.9,FALSE,FALSE,FALSE
2323,874,"Chalet","Chubut",5,5,1,46475,"Ultra lujo",3.3,2006,"Seguridad 24hs,Gimnasio,Aire acondicionado,Acceso a playa,Calefacción,Estacionamiento",1.7,4.7,2.3,TRUE,FALSE,FALSE
2324,692,"Loft","Corrientes",12,4,1,33112,"Lujo",6.8,2003,"Cocina equipada,TV,Calefacción,WiFi,Parrilla,Jacuzzi,Vista al mar",2,3.3,4.8,FALSE,FALSE,FALSE
2325,501,"Casa","Chaco",11,4,2,25654,"Lujo",1.5,1990,"Gimnasio,Lavadora,Terraza,TV,Aire acondicionado",4.2,2,4.3,TRUE,FALSE,FALSE
2326,809,"Casa","Santa Cruz",5,3,1,5573,"Económica",6.8,1966,"Parrilla,Terraza,Lavadora,Calefacción,Jacuzzi,Pileta",3.5,1.1,2.4,TRUE,FALSE,FALSE
2327,245,"Cabaña","San Juan",11,1,3,22088,"Premium",9.6,1998,"Parrilla,Acceso a playa,Cocina equipada,Seguridad 24hs,Gimnasio,Terraza,Pileta",2.5,3.2,3.9,TRUE,FALSE,FALSE
2328,818,"Casa","Córdoba",10,4,2,42830,"Ultra lujo",7.5,1972,"Gimnasio,Lavadora,Aire acondicionado",3.2,1.4,1.7,TRUE,FALSE,FALSE
2329,569,"Departamento","Chaco",7,4,3,36861,"Lujo",9.1,2013,"TV,Gimnasio,Calefacción,Terraza,Estacionamiento,Vista al mar,WiFi,Seguridad 24hs",3.4,4.2,3.4,FALSE,FALSE,FALSE
2330,841,"Cabaña","La Rioja",5,6,1,16017,"Estándar",1.2,1958,"Estacionamiento,Cocina equipada,Calefacción,Vista al mar,Lavadora,TV",2.4,2,1.2,TRUE,FALSE,FALSE
2331,212,"Chalet","Santa Fe",12,5,3,10987,"Económica",7.2,1961,"Seguridad 24hs,Cocina equipada,Gimnasio,Pileta,Lavadora,WiFi,Acceso a playa,Aire acondicionado",1.1,4.9,1.2,TRUE,FALSE,FALSE
2332,769,"Loft","San Luis",4,2,4,13871,"Estándar",1.1,1987,"Gimnasio,Terraza,Vista al mar",2.1,1.6,3.8,FALSE,FALSE,FALSE
2333,556,"Loft","San Juan",9,5,1,5875,"Económica",13.2,1991,"Seguridad 24hs,TV,Lavadora,Cocina equipada,Terraza",4.4,3.3,1.9,FALSE,FALSE,TRUE
2334,156,"Chalet","CABA",2,3,1,28841,"Lujo",5.3,1969,"Jacuzzi,TV,Acceso a playa,Cocina equipada,WiFi",1.7,5,4.3,TRUE,FALSE,FALSE
2335,45,"Departamento","La Pampa",3,5,2,47311,"Ultra lujo",8.5,1957,"Calefacción,Acceso a playa,Jacuzzi,Estacionamiento,Vista al mar,WiFi,Aire acondicionado",2.6,1.4,3.4,FALSE,FALSE,FALSE
2336,929,"Loft","Chubut",7,4,3,52507,"Ultra lujo",10.1,1973,"WiFi,Calefacción,Estacionamiento,Jacuzzi,Pileta,Lavadora,Gimnasio,Parrilla",2,1.6,1.1,FALSE,FALSE,FALSE
2337,695,"Departamento","CABA",5,4,3,25191,"Premium",14.4,1956,"Calefacción,Vista al mar,Cocina equipada,Seguridad 24hs",4.2,1.5,3.2,FALSE,FALSE,FALSE
2338,843,"Chalet","Buenos Aires",10,1,2,15143,"Estándar",11.7,2009,"Terraza,Jacuzzi,TV",3.2,4.8,4.3,FALSE,FALSE,TRUE
2339,212,"Departamento","Misiones",8,5,2,10830,"Estándar",0.6,1950,"Seguridad 24hs,Estacionamiento,Lavadora,WiFi,Terraza,Calefacción,Parrilla",3.5,3.9,1.5,FALSE,FALSE,TRUE
2340,672,"Loft","San Juan",10,3,1,13419,"Estándar",3.4,2003,"Gimnasio,Calefacción,Pileta",2.4,4.8,2.8,TRUE,FALSE,FALSE
2341,389,"Chalet","Santa Fe",10,5,2,5792,"Económica",11.3,1996,"Parrilla,Pileta",1.3,4.1,3.9,FALSE,FALSE,FALSE
2342,735,"Loft","Chaco",4,1,3,26786,"Premium",8.4,1989,"Terraza,Pileta,Jacuzzi,Estacionamiento,WiFi,Parrilla,Cocina equipada",1.8,4.1,3.8,FALSE,FALSE,TRUE
2343,499,"Departamento","Santa Fe",6,3,4,38647,"Ultra lujo",13.1,2014,"Lavadora,TV",1.9,4.1,2.3,FALSE,FALSE,TRUE
2344,105,"Loft","Santa Fe",5,3,3,52628,"Ultra lujo",0.8,2016,"Terraza,Gimnasio,Vista al mar,Jacuzzi",1.8,3.4,2.5,TRUE,FALSE,FALSE
2345,291,"Casa","San Juan",2,2,2,18640,"Premium",7.6,1962,"Pileta,Aire acondicionado,Terraza",2.9,2.9,1.2,FALSE,FALSE,FALSE
2346,957,"Departamento","Santa Cruz",6,2,2,44025,"Ultra lujo",11.2,1969,"Terraza,Calefacción,Acceso a playa,Estacionamiento,Cocina equipada,Seguridad 24hs,Pileta,Parrilla",4.5,2.6,1.5,FALSE,FALSE,FALSE
2347,603,"Loft","CABA",6,1,4,43675,"Ultra lujo",12.1,2003,"Pileta,Aire acondicionado,Vista al mar,Jacuzzi,Acceso a playa,Gimnasio,TV,Terraza",1.5,3.9,3.1,FALSE,FALSE,FALSE
2348,773,"Chalet","Buenos Aires",9,5,4,36883,"Lujo",14.4,1953,"Pileta,Acceso a playa,WiFi,Lavadora",1,4.7,2.3,TRUE,FALSE,FALSE
2349,604,"Cabaña","Santa Cruz",2,2,4,11522,"Económica",14.7,1987,"WiFi,Calefacción,Seguridad 24hs,TV,Cocina equipada,Lavadora,Parrilla",2.5,1.9,2.9,TRUE,TRUE,FALSE
2350,88,"Loft","San Juan",4,3,1,52821,"Ultra lujo",9.1,2008,"Cocina equipada,Terraza,Calefacción,WiFi,Acceso a playa,Lavadora",3.1,3.9,2,FALSE,FALSE,FALSE
2351,538,"Casa","La Pampa",6,2,2,33766,"Lujo",12.3,1955,"TV,Acceso a playa,WiFi",3.7,1.6,4.8,FALSE,FALSE,FALSE
2352,522,"Departamento","Neuquén",4,3,1,15668,"Estándar",9.4,2019,"Acceso a playa,Estacionamiento,Terraza,Vista al mar,Jacuzzi,Parrilla",1.9,4.2,2.9,FALSE,FALSE,FALSE
2353,152,"Loft","Buenos Aires",8,6,1,34475,"Lujo",6.2,1971,"Parrilla,Lavadora,WiFi",3.7,4.4,4.6,FALSE,TRUE,TRUE
2354,577,"Casa","Salta",5,6,1,18822,"Premium",12.2,1957,"Parrilla,WiFi,Vista al mar,Lavadora,Estacionamiento,Aire acondicionado,Pileta",1.3,1.1,1.3,TRUE,FALSE,FALSE
2355,149,"Casa","Santa Cruz",5,6,3,28762,"Lujo",12.4,1988,"Cocina equipada,Lavadora,Seguridad 24hs,Vista al mar",4.3,3,3.9,FALSE,FALSE,FALSE
2356,403,"Casa","San Luis",4,6,4,15868,"Estándar",12.6,1973,"Cocina equipada,Terraza",3.1,1.9,4.9,FALSE,FALSE,TRUE
2357,373,"Cabaña","La Pampa",6,1,2,6644,"Económica",9.4,1982,"Calefacción,Lavadora,Vista al mar,Seguridad 24hs",2.7,1.6,4.3,FALSE,TRUE,FALSE
2358,868,"Departamento","San Luis",11,2,1,14673,"Estándar",10.2,2013,"Jacuzzi,Vista al mar,Gimnasio",2,3.6,2.6,TRUE,FALSE,FALSE
2359,761,"Casa","Córdoba",3,1,1,59440,"Ultra lujo",11,1998,"Estacionamiento,Lavadora,Vista al mar,Cocina equipada",1.2,2.8,4.6,FALSE,FALSE,FALSE
2360,793,"Chalet","Tierra del Fuego",6,5,4,8061,"Económica",0.3,1981,"Calefacción,Vista al mar,Aire acondicionado,Cocina equipada,Estacionamiento,Terraza,WiFi,TV",1.6,3.2,1.4,TRUE,FALSE,FALSE
2361,683,"Casa","Chubut",8,4,1,18973,"Premium",8.1,2004,"Seguridad 24hs,Terraza,Cocina equipada,Parrilla,Pileta,Lavadora,Jacuzzi",2.1,2,3.6,TRUE,FALSE,FALSE
2362,508,"Casa","Corrientes",4,6,1,13346,"Estándar",9.5,2008,"Aire acondicionado,Terraza,Seguridad 24hs,Parrilla",2.9,3.2,4.4,FALSE,FALSE,FALSE
2363,999,"Loft","Chubut",2,1,1,29578,"Premium",2.7,2010,"Acceso a playa,Parrilla,Cocina equipada,Pileta,Lavadora,Seguridad 24hs,Terraza,Vista al mar",1.6,4.9,4.1,FALSE,FALSE,FALSE
2364,909,"Cabaña","Chubut",4,3,4,40818,"Ultra lujo",9.1,1974,"WiFi,Gimnasio",2.2,3.2,1.2,FALSE,FALSE,FALSE
2365,169,"Departamento","San Luis",4,2,4,58771,"Ultra lujo",8.5,2018,"Lavadora,Cocina equipada,Seguridad 24hs,Calefacción,Terraza",1.9,1.7,3.8,TRUE,FALSE,FALSE
2366,424,"Departamento","Misiones",8,4,2,11045,"Económica",13.2,1953,"Seguridad 24hs,Jacuzzi,Aire acondicionado,Acceso a playa",1.4,3.5,4.4,TRUE,FALSE,FALSE
2367,257,"Departamento","La Rioja",3,6,1,46496,"Ultra lujo",6.6,2013,"Cocina equipada,Aire acondicionado,Acceso a playa,Seguridad 24hs",2.3,3.1,2.7,TRUE,TRUE,FALSE
2368,634,"Cabaña","Corrientes",11,5,1,13840,"Estándar",12.4,1971,"Lavadora,Aire acondicionado,Cocina equipada,WiFi,Estacionamiento,Gimnasio",2.9,2.8,3.7,FALSE,TRUE,FALSE
2369,560,"Cabaña","Santiago del Estero",3,1,3,29100,"Lujo",12.5,2010,"Pileta,Lavadora,Estacionamiento,Vista al mar,Seguridad 24hs,Acceso a playa,Aire acondicionado",3,2.1,3,FALSE,FALSE,FALSE
2370,998,"Casa","Corrientes",9,2,3,20938,"Premium",8.7,1979,"Pileta,Acceso a playa,Estacionamiento,Lavadora,Cocina equipada",3.3,4.7,1.3,TRUE,FALSE,TRUE
2371,443,"Chalet","Mendoza",6,5,1,41782,"Ultra lujo",2,1950,"Acceso a playa,Estacionamiento,Aire acondicionado,Jacuzzi,Cocina equipada,Calefacción,WiFi",1,4.4,3.8,TRUE,FALSE,FALSE
2372,842,"Casa","Buenos Aires",12,1,3,17079,"Estándar",1.7,1999,"Parrilla,Jacuzzi,Cocina equipada,Calefacción,Gimnasio,Terraza",2.3,2.4,3.3,FALSE,FALSE,TRUE
2373,86,"Departamento","Entre Ríos",12,6,4,13026,"Estándar",14,2000,"Estacionamiento,Lavadora,Acceso a playa,Aire acondicionado,Calefacción,Parrilla",4.4,3.1,2.6,FALSE,FALSE,FALSE
2374,522,"Departamento","Chubut",8,1,1,23709,"Premium",1.3,1969,"Aire acondicionado,Estacionamiento,Vista al mar,WiFi,Calefacción,Parrilla,Lavadora",1.7,1.9,2.5,TRUE,TRUE,FALSE
2375,862,"Chalet","San Juan",8,1,2,25553,"Premium",1.4,1996,"Seguridad 24hs,Parrilla",2.1,3.7,1.8,FALSE,FALSE,FALSE
2376,353,"Chalet","Córdoba",10,3,1,28636,"Premium",4.6,1992,"Estacionamiento,Parrilla,Cocina equipada,Calefacción,Acceso a playa,WiFi",3.8,2.3,3.3,TRUE,FALSE,FALSE
2377,453,"Cabaña","Neuquén",9,2,2,41846,"Ultra lujo",10.8,1992,"Pileta,Calefacción,Parrilla,WiFi",1.5,3,1.3,TRUE,FALSE,FALSE
2378,835,"Chalet","Formosa",9,4,3,29412,"Premium",10.7,1970,"Jacuzzi,Parrilla,Terraza,TV,Gimnasio,Seguridad 24hs,WiFi,Aire acondicionado",2.3,2.9,4.7,FALSE,FALSE,FALSE
2379,15,"Cabaña","Entre Ríos",6,1,4,35340,"Ultra lujo",6,2006,"Terraza,Estacionamiento,TV,Aire acondicionado,Pileta,Lavadora",4.8,2.6,1.2,TRUE,FALSE,FALSE
2380,553,"Casa","Mendoza",11,4,3,50657,"Ultra lujo",3.1,1996,"Seguridad 24hs,Calefacción",4.5,4.9,2.5,TRUE,FALSE,TRUE
2381,383,"Loft","San Luis",11,5,2,54746,"Ultra lujo",7.4,2023,"Aire acondicionado,Estacionamiento",2.1,3.7,2.5,FALSE,FALSE,FALSE
2382,16,"Chalet","Mendoza",7,5,2,26524,"Lujo",4.4,1989,"Gimnasio,Estacionamiento,Pileta,Terraza,Calefacción",4.6,1.8,2.5,FALSE,FALSE,FALSE
2383,880,"Chalet","Corrientes",11,1,2,6707,"Económica",9.9,2007,"TV,Acceso a playa,Cocina equipada,Terraza,Gimnasio",1.7,5,2.4,FALSE,FALSE,FALSE
2384,846,"Cabaña","San Juan",10,5,3,12214,"Estándar",1.6,2010,"Terraza,Cocina equipada,Parrilla,Seguridad 24hs,Jacuzzi",1.6,1.2,4,TRUE,FALSE,TRUE
2385,916,"Departamento","Neuquén",6,1,4,56740,"Ultra lujo",7.7,1963,"WiFi,Vista al mar,Terraza,Seguridad 24hs,Aire acondicionado",4.3,2.2,3.1,TRUE,FALSE,FALSE
2386,976,"Departamento","Catamarca",6,4,3,8403,"Económica",5.3,1979,"Pileta,Estacionamiento,Gimnasio,Terraza,Aire acondicionado,Acceso a playa,Calefacción,Parrilla",4.4,1.9,4.8,FALSE,FALSE,FALSE
2387,138,"Loft","Misiones",5,3,4,20142,"Premium",14.7,2019,"Cocina equipada,Terraza,Calefacción",4.5,3.9,1,FALSE,FALSE,FALSE
2388,351,"Chalet","Buenos Aires",10,1,4,6443,"Económica",7.3,2004,"Pileta,WiFi,Parrilla,Gimnasio,TV,Cocina equipada,Calefacción,Lavadora",2.9,4.1,1.3,FALSE,FALSE,FALSE
2389,465,"Cabaña","CABA",6,1,2,29646,"Premium",2.4,1999,"Acceso a playa,Parrilla,Jacuzzi,WiFi,Terraza",4,1.9,4.7,FALSE,FALSE,FALSE
2390,481,"Cabaña","La Rioja",5,3,2,9221,"Económica",2.1,1989,"Aire acondicionado,Lavadora,Terraza",1.6,3.3,2.1,FALSE,FALSE,FALSE
2391,176,"Loft","Tucumán",3,3,1,10361,"Económica",13.3,1999,"TV,Parrilla,Terraza",4.8,3.1,4.3,TRUE,FALSE,FALSE
2392,194,"Departamento","Chaco",2,4,2,48813,"Ultra lujo",8.1,1957,"Jacuzzi,Acceso a playa,WiFi,Aire acondicionado,Pileta,Seguridad 24hs,Calefacción,Gimnasio",3.3,4.1,4.7,FALSE,FALSE,FALSE
2393,982,"Casa","Buenos Aires",9,1,4,15762,"Estándar",5.8,1999,"Estacionamiento,Terraza,WiFi,Seguridad 24hs,Cocina equipada,Acceso a playa",3.4,1.3,4.4,FALSE,FALSE,FALSE
2394,895,"Departamento","Córdoba",2,2,4,57742,"Ultra lujo",3.1,2002,"Vista al mar,Parrilla",4.5,4.8,4.5,TRUE,FALSE,FALSE
2395,284,"Loft","Chubut",10,1,1,13915,"Estándar",10.8,1986,"Parrilla,WiFi,Pileta,Acceso a playa,Jacuzzi,Vista al mar,Cocina equipada,Aire acondicionado",4.2,1.3,4.2,FALSE,FALSE,FALSE
2396,507,"Cabaña","Santa Fe",11,5,3,6132,"Económica",2.4,1989,"Cocina equipada,Aire acondicionado,Jacuzzi,Seguridad 24hs,Gimnasio,Estacionamiento",1.6,5,3.9,FALSE,FALSE,FALSE
2397,481,"Departamento","Río Negro",8,6,4,18112,"Estándar",6,2004,"Jacuzzi,Cocina equipada,Acceso a playa",4.8,1.7,3.6,FALSE,FALSE,FALSE
2398,789,"Departamento","Salta",5,3,1,38092,"Lujo",11.5,2021,"Calefacción,Terraza,Lavadora,Jacuzzi,Vista al mar",3.3,1.8,1.1,TRUE,FALSE,FALSE
2399,130,"Cabaña","Buenos Aires",2,2,2,5951,"Económica",13.1,2019,"Estacionamiento,Aire acondicionado,Seguridad 24hs,Jacuzzi,Lavadora,Gimnasio,Parrilla,Cocina equipada",4.3,2,3.5,TRUE,FALSE,FALSE
